timestamp,service_id,current_pod_count,request_rate_rps,latency_p95_ms,latency_p99_ms,error_rate_percent,queue_length,pod_cpu_usage_percent_avg,pod_cpu_usage_percent_p95,pod_memory_usage_mb_avg,pod_memory_usage_mb_p95,hour_sin,hour_cos,day_sin,day_cos,mesh_inbound_rps,mesh_inbound_latency_p95,mesh_inbound_error_rate,degree_centrality,eigenvector_centrality,betweenness_centrality,closeness_centrality
2025-11-03 21:18:00,Order,3,135.41,113.24,147.23,0.054,0.0,32.75,40.59,576.2,628.9,-0.7071,0.7071,0.0,1.0,138.54,110.71,0.0552,0.8257,0.8747,0.6501,0.6987
2025-11-03 21:19:00,Order,3,135.82,109.7,134.77,0.0441,0.0,34.38,41.79,597.9,668.9,-0.7071,0.7071,0.0,1.0,137.3,105.34,0.0464,0.7709,0.8844,0.654,0.7508
2025-11-03 21:20:00,Order,3,136.94,110.44,138.95,0.0424,0.0,35.52,43.46,590.9,653.1,-0.7071,0.7071,0.0,1.0,138.8,104.67,0.045,0.8083,0.8723,0.6135,0.7507
2025-11-03 21:21:00,Order,3,134.8,106.43,144.45,0.0417,0.0,33.53,39.81,578.8,616.5,-0.7071,0.7071,0.0,1.0,133.25,102.99,0.041,0.8111,0.868,0.6136,0.7215
2025-11-03 21:22:00,Order,3,130.85,100.5,135.06,0.0418,0.26,32.16,36.7,600.2,645.8,-0.7071,0.7071,0.0,1.0,130.45,96.04,0.0379,0.8051,0.8791,0.6619,0.7699
2025-11-03 21:23:00,Order,3,131.58,102.96,141.64,0.045,0.0,34.02,40.63,571.3,629.0,-0.7071,0.7071,0.0,1.0,134.08,97.96,0.0492,0.8082,0.8664,0.6519,0.705
2025-11-03 21:24:00,Order,3,138.74,120.98,146.8,0.0568,0.0,36.9,42.95,576.4,628.9,-0.7071,0.7071,0.0,1.0,137.62,112.99,0.0534,0.7998,0.8599,0.6831,0.7465
2025-11-03 21:25:00,Order,3,146.17,150.48,185.54,0.0817,0.0,32.12,36.17,595.4,645.6,-0.7071,0.7071,0.0,1.0,143.98,139.31,0.0798,0.7989,0.9071,0.6398,0.7509
2025-11-03 21:26:00,Order,3,149.69,176.43,230.6,0.1102,0.0,37.21,40.95,604.6,664.9,-0.7071,0.7071,0.0,1.0,149.5,169.87,0.1022,0.8113,0.8526,0.5884,0.701
2025-11-03 21:27:00,Order,3,150.61,183.06,241.12,0.1184,0.0,37.13,43.17,611.3,652.7,-0.7071,0.7071,0.0,1.0,153.04,176.03,0.1189,0.8001,0.8483,0.6522,0.7358
2025-11-03 21:28:00,Order,3,148.29,164.0,214.71,0.098,0.06,37.81,42.45,614.5,687.5,-0.7071,0.7071,0.0,1.0,144.59,152.91,0.092,0.8064,0.8833,0.6587,0.7445
2025-11-03 21:29:00,Order,3,140.59,131.44,166.43,0.0683,0.0,36.83,43.47,592.2,655.7,-0.7071,0.7071,0.0,1.0,138.7,128.08,0.0743,0.7838,0.8794,0.6263,0.6955
2025-11-03 21:30:00,Order,3,130.98,104.22,127.81,0.0489,0.0,38.71,47.97,636.9,712.8,-0.7071,0.7071,0.0,1.0,129.08,99.34,0.0509,0.7959,0.8586,0.6428,0.7177
2025-11-03 21:31:00,Order,3,124.83,90.32,119.62,0.0418,0.0,37.4,45.29,577.1,638.3,-0.7071,0.7071,0.0,1.0,123.17,86.97,0.043,0.7856,0.8612,0.6144,0.7396
2025-11-03 21:32:00,Order,3,122.76,87.43,118.42,0.0402,0.0,30.84,34.09,549.2,598.4,-0.7071,0.7071,0.0,1.0,122.83,81.37,0.0415,0.7618,0.9086,0.6243,0.6911
2025-11-03 21:33:00,Order,3,123.54,88.51,122.83,0.0402,0.0,33.99,40.94,601.0,641.2,-0.7071,0.7071,0.0,1.0,122.16,85.43,0.0391,0.7731,0.876,0.6054,0.7268
2025-11-03 21:34:00,Order,3,127.31,94.09,121.03,0.0412,0.0,35.02,40.51,607.0,659.9,-0.7071,0.7071,0.0,1.0,127.86,88.84,0.0394,0.8261,0.8825,0.6371,0.7373
2025-11-03 21:35:00,Order,3,133.73,107.63,138.97,0.0439,0.0,37.7,43.85,621.6,694.6,-0.7071,0.7071,0.0,1.0,130.06,100.48,0.0438,0.7883,0.8631,0.6983,0.7184
2025-11-03 21:36:00,Order,3,140.69,125.66,166.85,0.048,0.0,34.86,42.07,603.7,673.0,-0.7071,0.7071,0.0,1.0,144.85,121.86,0.0496,0.7987,0.8561,0.6387,0.7194
2025-11-03 21:37:00,Order,3,144.76,137.66,191.59,0.0511,0.0,36.45,42.08,617.1,651.0,-0.7071,0.7071,0.0,1.0,141.71,130.08,0.056,0.8075,0.8766,0.6436,0.7429
2025-11-03 21:38:00,Order,3,143.48,135.49,174.57,0.0502,0.0,36.5,43.5,514.6,572.5,-0.7071,0.7071,0.0,1.0,142.51,129.54,0.0522,0.8023,0.86,0.6139,0.7234
2025-11-03 21:39:00,Order,3,138.09,121.43,165.76,0.0463,0.0,41.68,50.74,611.8,648.2,-0.7071,0.7071,0.0,1.0,140.9,117.53,0.0505,0.8253,0.8864,0.6439,0.6965
2025-11-03 21:40:00,Order,3,132.0,104.92,138.4,0.0429,0.0,34.89,40.64,555.7,590.4,-0.7071,0.7071,0.0,1.0,130.53,102.0,0.0471,0.8392,0.8627,0.6684,0.7146
2025-11-03 21:41:00,Order,3,127.81,96.25,118.47,0.0432,0.0,34.78,40.18,524.3,575.6,-0.7071,0.7071,0.0,1.0,124.66,93.15,0.0462,0.8098,0.869,0.6377,0.7177
2025-11-03 21:42:00,Order,3,127.65,102.5,125.64,0.0567,0.0,33.09,36.52,576.7,611.7,-0.7071,0.7071,0.0,1.0,126.35,98.52,0.059,0.7876,0.8746,0.6176,0.7208
2025-11-03 21:43:00,Order,3,133.54,130.76,171.0,0.1069,0.0,36.3,40.7,593.6,626.0,-0.7071,0.7071,0.0,1.0,137.15,122.96,0.1165,0.7756,0.8687,0.6442,0.709
2025-11-03 21:44:00,Order,3,145.29,192.38,237.8,0.2106,0.0,38.32,43.7,592.2,634.6,-0.7071,0.7071,0.0,1.0,142.27,178.42,0.2245,0.7954,0.8766,0.6711,0.7233
2025-11-03 21:45:00,Order,3,157.72,270.69,332.29,0.3289,0.07,39.19,47.98,567.5,614.7,-0.7071,0.7071,0.0,1.0,161.84,262.08,0.3464,0.834,0.9123,0.6774,0.7401
2025-11-03 21:46:00,Order,3,162.06,301.09,408.82,0.3787,0.06,46.75,56.69,570.7,627.5,-0.7071,0.7071,0.0,1.0,161.86,287.01,0.3593,0.8077,0.8639,0.6245,0.6994
2025-11-03 21:47:00,Order,3,155.66,262.21,338.68,0.3208,0.0,35.8,41.01,518.8,549.8,-0.7071,0.7071,0.0,1.0,152.21,245.01,0.3521,0.8182,0.9044,0.619,0.7217
2025-11-03 21:48:00,Order,3,145.94,189.89,243.98,0.2039,0.0,38.8,48.22,600.3,649.1,-0.7071,0.7071,0.0,1.0,149.2,177.41,0.2089,0.818,0.8831,0.6103,0.7074
2025-11-03 21:49:00,Order,3,139.72,135.92,178.29,0.1059,0.0,37.18,41.52,554.6,601.3,-0.7071,0.7071,0.0,1.0,139.06,125.83,0.1156,0.7721,0.8636,0.6333,0.711
2025-11-03 21:50:00,Order,3,136.53,111.3,141.2,0.0582,0.0,35.9,42.47,596.3,638.2,-0.7071,0.7071,0.0,1.0,133.44,108.17,0.0562,0.7821,0.8786,0.6661,0.7175
2025-11-03 21:51:00,Order,3,133.66,101.57,133.31,0.0441,0.0,33.86,40.99,572.0,616.3,-0.7071,0.7071,0.0,1.0,130.21,97.49,0.0471,0.7968,0.8777,0.6097,0.7485
2025-11-03 21:52:00,Order,3,131.23,99.82,138.33,0.0424,0.0,29.8,33.34,614.6,660.3,-0.7071,0.7071,0.0,1.0,131.92,94.42,0.0412,0.7914,0.866,0.6479,0.7116
2025-11-03 21:53:00,Order,3,132.61,107.27,136.12,0.0469,0.0,29.29,33.51,571.7,624.3,-0.7071,0.7071,0.0,1.0,132.76,102.75,0.0508,0.8047,0.8915,0.6928,0.712
2025-11-03 21:54:00,Order,3,139.73,128.75,167.88,0.0593,0.0,32.43,36.0,601.1,633.3,-0.7071,0.7071,0.0,1.0,140.64,125.37,0.0536,0.8249,0.8671,0.6497,0.7067
2025-11-03 21:55:00,Order,3,147.85,156.25,193.93,0.0752,0.0,41.01,46.34,560.9,591.2,-0.7071,0.7071,0.0,1.0,144.5,145.16,0.0779,0.7986,0.8861,0.6472,0.7253
2025-11-03 21:56:00,Order,3,149.65,165.4,199.71,0.0804,0.0,38.94,42.96,577.9,614.6,-0.7071,0.7071,0.0,1.0,145.45,153.75,0.08,0.8345,0.8807,0.6325,0.7215
2025-11-03 21:57:00,Order,3,144.72,152.42,209.73,0.0703,0.0,39.52,43.75,586.8,648.8,-0.7071,0.7071,0.0,1.0,144.62,141.83,0.0739,0.8308,0.8789,0.6735,0.7059
2025-11-03 21:58:00,Order,3,140.46,138.6,192.5,0.057,0.0,37.32,43.24,589.6,648.7,-0.7071,0.7071,0.0,1.0,139.6,135.65,0.0523,0.8287,0.878,0.633,0.6815
2025-11-03 21:59:00,Order,3,140.66,133.47,185.56,0.05,0.0,30.98,38.15,549.4,594.1,-0.7071,0.7071,0.0,1.0,140.87,126.87,0.0477,0.7964,0.8985,0.618,0.7345
2025-11-03 22:00:00,Order,3,140.75,130.57,164.01,0.048,0.0,35.92,44.3,597.0,660.8,-0.5,0.866,0.0,1.0,142.13,121.24,0.0434,0.8045,0.8925,0.6509,0.7052
2025-11-03 22:01:00,Order,3,139.02,128.46,156.61,0.0481,0.0,35.03,39.64,553.0,594.3,-0.5,0.866,0.0,1.0,136.2,118.68,0.0529,0.7949,0.8679,0.6346,0.7414
2025-11-03 22:02:00,Order,3,140.35,132.46,165.02,0.05,0.0,36.8,43.62,558.6,586.6,-0.5,0.866,0.0,1.0,140.37,126.59,0.0456,0.7759,0.8785,0.6568,0.7181
2025-11-03 22:03:00,Order,3,144.84,139.3,188.29,0.0519,0.0,37.7,44.5,600.1,633.5,-0.5,0.866,0.0,1.0,148.49,128.25,0.0492,0.8346,0.8932,0.6428,0.7335
2025-11-03 22:04:00,Order,3,144.6,133.81,176.65,0.0503,0.0,38.55,42.53,600.7,632.8,-0.5,0.866,0.0,1.0,140.43,128.79,0.0468,0.7951,0.8735,0.6403,0.7164
2025-11-03 22:05:00,Order,3,134.59,110.83,138.84,0.0455,0.0,34.16,41.88,535.6,567.0,-0.5,0.866,0.0,1.0,132.01,107.5,0.0415,0.7904,0.8618,0.6475,0.7079
2025-11-03 22:06:00,Order,3,119.52,85.88,115.41,0.0414,0.0,31.95,37.94,604.4,638.4,-0.5,0.866,0.0,1.0,118.11,82.25,0.0377,0.8475,0.8604,0.654,0.7333
2025-11-03 22:07:00,Order,3,109.23,75.12,93.38,0.0395,0.0,32.21,36.64,605.3,677.1,-0.5,0.866,0.0,1.0,106.03,72.53,0.0403,0.7988,0.8711,0.6098,0.7339
2025-11-03 22:08:00,Order,3,109.78,79.66,106.75,0.0392,0.0,32.84,38.74,576.1,613.0,-0.5,0.866,0.0,1.0,109.95,74.56,0.0387,0.8234,0.9015,0.6533,0.7511
2025-11-03 22:09:00,Order,3,118.13,89.51,111.06,0.0395,0.0,31.55,37.19,567.0,614.8,-0.5,0.866,0.0,1.0,114.97,86.33,0.0409,0.7836,0.878,0.6076,0.6989
2025-11-03 22:10:00,Order,3,125.98,94.68,126.49,0.0398,0.0,30.94,37.27,574.2,632.0,-0.5,0.866,0.0,1.0,122.72,88.1,0.0422,0.7838,0.8809,0.6502,0.7296
2025-11-03 22:11:00,Order,3,127.35,94.16,122.95,0.0401,0.0,34.49,39.09,591.8,654.8,-0.5,0.866,0.0,1.0,125.49,90.3,0.0375,0.8394,0.8824,0.6194,0.7117
2025-11-03 22:12:00,Order,3,123.51,90.61,122.76,0.0419,0.0,31.86,37.21,516.3,568.7,-0.5,0.866,0.0,1.0,123.72,84.65,0.0454,0.7866,0.8502,0.6263,0.74
2025-11-03 22:13:00,Order,3,123.06,95.92,118.35,0.0529,0.0,35.9,43.41,615.1,649.3,-0.5,0.866,0.0,1.0,124.96,92.26,0.0558,0.781,0.8794,0.6717,0.7451
2025-11-03 22:14:00,Order,3,133.0,125.68,162.23,0.0887,0.0,33.17,39.38,587.8,642.7,-0.5,0.866,0.0,1.0,130.45,121.38,0.0838,0.8021,0.8846,0.6215,0.7008
2025-11-03 22:15:00,Order,3,148.16,182.36,226.02,0.1475,0.0,38.78,47.21,585.7,616.7,-0.5,0.866,0.0,1.0,147.55,176.97,0.1619,0.7869,0.8703,0.6587,0.7073
2025-11-03 22:16:00,Order,3,155.89,220.14,276.78,0.1821,0.0,38.52,46.82,548.6,607.0,-0.5,0.866,0.0,1.0,156.09,203.59,0.1939,0.835,0.8896,0.6146,0.729
2025-11-03 22:17:00,Order,3,149.97,189.17,236.0,0.1532,0.0,39.32,45.0,595.6,647.5,-0.5,0.866,0.0,1.0,154.39,175.57,0.1469,0.8221,0.8719,0.6834,0.7353
2025-11-03 22:18:00,Order,3,133.89,129.18,178.07,0.0936,0.0,34.29,40.22,600.8,646.5,-0.5,0.866,0.0,1.0,137.09,118.92,0.0897,0.8511,0.9014,0.6474,0.7426
2025-11-03 22:19:00,Order,3,116.86,91.28,116.25,0.0543,0.0,36.06,44.25,583.7,615.0,-0.5,0.866,0.0,1.0,119.51,87.72,0.0593,0.8008,0.8816,0.6724,0.708
2025-11-03 22:20:00,Order,3,109.42,75.68,98.45,0.0416,0.0,30.55,34.9,607.4,670.4,-0.5,0.866,0.0,1.0,112.45,72.95,0.0428,0.8018,0.8675,0.6796,0.7361
2025-11-03 22:21:00,Order,3,114.4,74.21,89.13,0.0397,0.0,31.47,37.45,604.9,660.3,-0.5,0.866,0.0,1.0,115.96,69.44,0.0432,0.8106,0.8986,0.6341,0.7153
2025-11-03 22:22:00,Order,3,124.41,83.79,104.52,0.0406,0.0,32.64,38.81,543.9,598.8,-0.5,0.866,0.0,1.0,126.41,80.78,0.0367,0.8075,0.8985,0.6584,0.7179
2025-11-03 22:23:00,Order,3,132.36,100.52,121.61,0.0439,0.0,31.1,34.85,558.3,607.4,-0.5,0.866,0.0,1.0,132.78,96.2,0.0479,0.798,0.8816,0.6289,0.6851
2025-11-03 22:24:00,Order,3,138.79,122.28,151.4,0.0517,0.0,31.83,37.48,588.2,649.7,-0.5,0.866,0.0,1.0,137.66,117.33,0.0469,0.8295,0.8793,0.6727,0.7489
2025-11-03 22:25:00,Order,3,146.0,147.64,195.16,0.0633,0.0,38.23,46.66,610.0,677.6,-0.5,0.866,0.0,1.0,146.64,140.15,0.0669,0.7795,0.8764,0.6704,0.7384
2025-11-03 22:26:00,Order,3,149.84,161.09,217.53,0.0692,0.0,40.57,47.36,563.3,613.0,-0.5,0.866,0.0,1.0,145.49,148.25,0.0643,0.8114,0.8757,0.6582,0.7124
2025-11-03 22:27:00,Order,3,145.49,148.75,195.48,0.0623,0.0,35.49,42.89,611.0,646.8,-0.5,0.866,0.0,1.0,146.39,136.93,0.0617,0.7896,0.8914,0.6882,0.7416
2025-11-03 22:28:00,Order,3,136.3,122.5,156.79,0.0505,0.0,32.8,37.28,566.8,607.7,-0.5,0.866,0.0,1.0,137.01,114.47,0.0504,0.8198,0.8769,0.625,0.7214
2025-11-03 22:29:00,Order,3,129.61,101.21,130.37,0.0433,0.0,31.95,39.59,567.8,609.5,-0.5,0.866,0.0,1.0,128.01,93.6,0.0422,0.7814,0.8821,0.6496,0.7142
2025-11-03 22:30:00,Order,3,129.44,95.76,128.23,0.0412,0.0,33.95,37.96,563.6,617.8,-0.5,0.866,0.0,1.0,131.36,90.08,0.0437,0.7726,0.8577,0.6456,0.7076
2025-11-03 22:31:00,Order,3,133.54,101.08,123.24,0.0411,0.0,32.7,36.0,536.9,569.3,-0.5,0.866,0.0,1.0,131.34,95.71,0.0411,0.8078,0.863,0.6066,0.7211
2025-11-03 22:32:00,Order,3,135.54,105.03,142.07,0.0419,0.0,35.97,39.58,542.6,588.1,-0.5,0.866,0.0,1.0,135.66,98.0,0.0396,0.7984,0.8977,0.6919,0.6958
2025-11-03 22:33:00,Order,3,133.6,108.1,133.17,0.0471,0.0,32.66,38.65,593.8,650.5,-0.5,0.866,0.0,1.0,131.47,102.72,0.0516,0.8245,0.8828,0.635,0.7397
2025-11-03 22:34:00,Order,3,133.74,121.55,154.84,0.0719,0.0,35.46,43.81,592.6,633.3,-0.5,0.866,0.0,1.0,129.98,114.22,0.0665,0.7924,0.8947,0.6319,0.7265
2025-11-03 22:35:00,Order,3,141.0,157.33,194.98,0.1417,0.0,39.4,43.96,564.1,607.9,-0.5,0.866,0.0,1.0,141.48,153.26,0.1455,0.8035,0.8804,0.6681,0.7121
2025-11-03 22:36:00,Order,3,151.85,223.04,297.72,0.2556,0.0,37.97,45.94,540.7,579.9,-0.5,0.866,0.0,1.0,148.21,211.32,0.2376,0.8381,0.9107,0.6659,0.7243
2025-11-03 22:37:00,Order,3,158.94,285.74,361.21,0.3582,0.0,37.13,41.3,594.6,645.5,-0.5,0.866,0.0,1.0,160.2,268.6,0.3703,0.8063,0.8604,0.6573,0.7227
2025-11-03 22:38:00,Order,3,158.24,292.11,392.48,0.3942,0.0,39.18,48.75,583.9,644.7,-0.5,0.866,0.0,1.0,162.45,285.84,0.4184,0.8207,0.8725,0.6903,0.7442
2025-11-03 22:39:00,Order,3,151.99,253.52,333.38,0.3833,0.0,37.96,46.36,562.8,630.0,-0.5,0.866,0.0,1.0,152.03,238.86,0.3864,0.8065,0.9058,0.6638,0.7173
2025-11-03 22:40:00,Order,3,149.19,247.41,327.1,0.4003,0.0,36.54,41.73,580.2,618.8,-0.5,0.866,0.0,1.0,149.54,238.95,0.4261,0.8328,0.8734,0.6275,0.7247
2025-11-03 22:41:00,Order,3,157.17,292.69,375.85,0.4831,0.46,38.26,44.09,535.2,579.0,-0.5,0.866,0.0,1.0,154.74,283.21,0.4391,0.8267,0.8832,0.6095,0.7359
2025-11-03 22:42:00,Order,3,172.35,326.58,430.04,0.5956,0.0,45.79,54.44,594.7,636.3,-0.5,0.866,0.0,1.0,167.69,301.41,0.5662,0.8186,0.8846,0.694,0.7213
2025-11-03 22:43:00,Order,3,182.9,334.47,428.54,0.6754,0.53,39.7,47.49,574.8,639.6,-0.5,0.866,0.0,1.0,177.81,313.66,0.686,0.84,0.8964,0.6451,0.7243
2025-11-03 22:44:00,Order,3,181.02,335.57,459.01,0.6939,1.97,40.06,49.87,584.2,653.4,-0.5,0.866,0.0,1.0,178.34,326.18,0.6301,0.7925,0.8639,0.6516,0.6955
2025-11-03 22:45:00,Order,3,171.96,338.41,429.23,0.6703,0.0,44.65,54.53,579.8,645.3,-0.5,0.866,0.0,1.0,176.6,329.54,0.6189,0.8164,0.9122,0.6719,0.7231
2025-11-03 22:46:00,Order,3,165.93,341.52,442.41,0.6382,0.1,39.29,47.91,600.2,631.7,-0.5,0.866,0.0,1.0,169.59,314.39,0.6002,0.7721,0.8878,0.6374,0.7295
2025-11-03 22:47:00,Order,3,164.46,338.56,418.69,0.6136,0.0,40.05,48.6,642.6,675.1,-0.5,0.866,0.0,1.0,160.98,315.67,0.5546,0.8055,0.889,0.6614,0.7273
2025-11-03 22:48:00,Order,3,163.11,334.28,411.55,0.596,0.0,42.7,51.02,610.9,652.5,-0.5,0.866,0.0,1.0,166.89,320.54,0.6443,0.8316,0.8637,0.6644,0.6859
2025-11-03 22:49:00,Order,3,161.3,333.17,418.96,0.581,0.0,40.74,46.27,622.5,689.3,-0.5,0.866,0.0,1.0,160.64,318.67,0.6291,0.83,0.8676,0.6297,0.7275
2025-11-03 22:50:00,Order,3,160.73,333.22,428.14,0.5584,0.0,39.94,46.38,602.3,642.1,-0.5,0.866,0.0,1.0,162.04,314.33,0.5227,0.8127,0.875,0.6836,0.7069
2025-11-03 22:51:00,Order,3,160.01,325.95,402.55,0.5074,0.0,37.64,42.72,613.7,650.8,-0.5,0.866,0.0,1.0,157.04,312.37,0.4637,0.8147,0.8788,0.6281,0.6808
2025-11-03 22:52:00,Order,3,156.45,290.23,373.04,0.4144,0.0,37.93,42.9,545.4,605.5,-0.5,0.866,0.0,1.0,160.29,278.99,0.3816,0.8069,0.8599,0.6054,0.7147
2025-11-03 22:53:00,Order,3,150.62,228.29,289.69,0.2994,0.0,36.17,43.62,566.4,604.7,-0.5,0.866,0.0,1.0,151.37,211.18,0.3037,0.8026,0.8603,0.6769,0.7288
2025-11-03 22:54:00,Order,3,146.65,185.82,223.59,0.2076,0.0,37.14,43.76,602.9,674.5,-0.5,0.866,0.0,1.0,144.02,175.75,0.2226,0.7813,0.8748,0.6505,0.6973
2025-11-03 22:55:00,Order,3,147.12,179.16,246.48,0.1647,0.0,39.57,48.4,589.1,625.0,-0.5,0.866,0.0,1.0,148.51,174.41,0.1497,0.8266,0.8957,0.6335,0.6861
2025-11-03 22:56:00,Order,3,149.9,186.92,224.92,0.1544,0.0,37.35,41.53,580.4,641.1,-0.5,0.866,0.0,1.0,149.66,176.87,0.1464,0.8487,0.8686,0.6451,0.716
2025-11-03 22:57:00,Order,3,150.88,188.16,257.95,0.143,0.0,39.5,44.94,595.4,646.1,-0.5,0.866,0.0,1.0,146.96,178.86,0.1297,0.7853,0.8685,0.6449,0.7881
2025-11-03 22:58:00,Order,3,148.08,172.98,232.24,0.1138,0.0,34.85,40.12,594.4,638.1,-0.5,0.866,0.0,1.0,144.81,162.32,0.1212,0.819,0.8856,0.6518,0.7188
2025-11-03 22:59:00,Order,3,143.47,149.36,203.04,0.0788,0.0,38.65,43.75,606.0,665.3,-0.5,0.866,0.0,1.0,145.31,142.48,0.0837,0.8014,0.8574,0.6261,0.7145
2025-11-03 23:00:00,Order,3,139.84,129.25,177.34,0.0562,0.0,35.63,42.79,578.6,643.8,-0.2588,0.9659,0.0,1.0,138.12,123.16,0.0515,0.8176,0.8938,0.6384,0.7566
2025-11-03 23:01:00,Order,3,138.09,119.85,146.77,0.0486,0.0,37.68,46.61,596.6,652.9,-0.2588,0.9659,0.0,1.0,140.13,111.17,0.0437,0.8141,0.8555,0.6316,0.7137
2025-11-03 23:02:00,Order,3,139.36,124.23,172.86,0.0496,0.0,35.4,41.38,568.2,598.0,-0.2588,0.9659,0.0,1.0,143.23,115.33,0.0492,0.8167,0.8633,0.6275,0.7256
2025-11-03 23:03:00,Order,3,144.0,139.11,178.41,0.0537,0.0,34.83,38.92,586.4,640.1,-0.2588,0.9659,0.0,1.0,146.54,129.49,0.053,0.8067,0.8895,0.6638,0.731
2025-11-03 23:04:00,Order,3,147.64,148.07,195.28,0.0555,0.0,38.33,43.46,554.1,594.5,-0.2588,0.9659,0.0,1.0,146.72,144.73,0.0602,0.8224,0.8872,0.6657,0.7481
2025-11-03 23:05:00,Order,3,143.7,135.18,176.38,0.0518,0.0,40.32,50.02,596.2,633.4,-0.2588,0.9659,0.0,1.0,147.32,131.35,0.0491,0.8371,0.8882,0.6645,0.7069
2025-11-03 23:06:00,Order,3,132.25,109.93,142.43,0.0456,0.0,30.3,37.14,592.2,648.1,-0.2588,0.9659,0.0,1.0,135.15,104.58,0.0445,0.8344,0.8806,0.6495,0.7391
2025-11-03 23:07:00,Order,3,121.87,89.98,117.21,0.0414,0.0,35.52,42.0,586.0,621.8,-0.2588,0.9659,0.0,1.0,123.63,87.19,0.0404,0.7967,0.8874,0.6428,0.6837
2025-11-03 23:08:00,Order,3,118.97,79.5,107.66,0.04,0.0,31.68,38.46,570.7,615.0,-0.2588,0.9659,0.0,1.0,120.26,77.17,0.0434,0.8298,0.8829,0.684,0.714
2025-11-03 23:09:00,Order,3,120.79,77.17,97.04,0.0397,0.0,33.81,38.09,562.5,592.5,-0.2588,0.9659,0.0,1.0,117.91,72.49,0.0409,0.8058,0.8858,0.6421,0.7576
2025-11-03 23:10:00,Order,3,122.25,79.14,104.15,0.04,0.0,34.7,41.03,608.1,644.8,-0.2588,0.9659,0.0,1.0,125.76,73.97,0.0421,0.8257,0.8906,0.6289,0.7408
2025-11-03 23:11:00,Order,3,123.36,83.39,106.06,0.0427,0.0,29.87,36.35,590.3,639.1,-0.2588,0.9659,0.0,1.0,126.3,79.46,0.0446,0.8023,0.8739,0.6507,0.7253
2025-11-03 23:12:00,Order,3,126.5,94.59,123.39,0.0588,0.0,31.1,38.42,595.6,662.7,-0.2588,0.9659,0.0,1.0,127.44,91.56,0.0629,0.8093,0.8866,0.5999,0.7117
2025-11-03 23:13:00,Order,3,134.1,129.4,169.02,0.113,0.0,35.1,39.46,545.2,604.9,-0.2588,0.9659,0.0,1.0,134.08,124.49,0.1019,0.818,0.8714,0.6299,0.7162
2025-11-03 23:14:00,Order,3,147.82,200.61,279.19,0.2122,0.0,33.79,40.09,601.0,673.0,-0.2588,0.9659,0.0,1.0,149.05,195.23,0.223,0.811,0.8849,0.6941,0.7719
2025-11-03 23:15:00,Order,3,160.36,271.2,335.31,0.2998,0.21,36.74,45.46,592.7,662.2,-0.2588,0.9659,0.0,1.0,161.08,250.16,0.3091,0.8107,0.8673,0.6612,0.7307
2025-11-03 23:16:00,Order,3,159.1,268.39,370.28,0.2976,0.0,38.46,44.12,586.0,655.7,-0.2588,0.9659,0.0,1.0,155.12,253.38,0.3081,0.8239,0.8948,0.6439,0.6898
2025-11-03 23:17:00,Order,3,146.65,198.65,247.89,0.2091,0.0,36.66,45.72,565.0,623.7,-0.2588,0.9659,0.0,1.0,148.19,191.15,0.2253,0.821,0.9288,0.6092,0.7158
2025-11-03 23:18:00,Order,3,138.5,142.17,184.94,0.114,0.0,32.52,36.11,590.3,656.2,-0.2588,0.9659,0.0,1.0,139.61,133.44,0.117,0.8286,0.8625,0.6234,0.7401
2025-11-03 23:19:00,Order,3,139.44,126.75,159.82,0.0653,0.0,36.11,40.29,591.0,625.2,-0.2588,0.9659,0.0,1.0,136.84,119.03,0.0597,0.815,0.8727,0.6549,0.717
2025-11-03 23:20:00,Order,3,142.43,131.51,162.87,0.0543,0.0,35.91,42.41,597.2,635.5,-0.2588,0.9659,0.0,1.0,138.55,127.19,0.0596,0.8126,0.9112,0.6236,0.7386
2025-11-03 23:21:00,Order,3,144.3,141.13,172.89,0.0577,0.0,37.05,44.83,576.4,609.0,-0.2588,0.9659,0.0,1.0,148.29,134.24,0.0525,0.8584,0.8631,0.6317,0.6905
2025-11-03 23:22:00,Order,3,146.03,150.85,189.33,0.0656,0.0,36.36,43.37,605.9,675.8,-0.2588,0.9659,0.0,1.0,142.38,140.17,0.0627,0.8201,0.8988,0.6491,0.7161
2025-11-03 23:23:00,Order,3,146.31,157.22,219.12,0.0759,0.0,35.66,41.36,565.1,627.3,-0.2588,0.9659,0.0,1.0,144.06,150.51,0.0827,0.8437,0.8802,0.6584,0.7388
2025-11-03 23:24:00,Order,3,145.57,159.88,211.37,0.0888,0.0,39.62,43.61,555.0,617.9,-0.2588,0.9659,0.0,1.0,147.94,154.9,0.0944,0.8017,0.9045,0.6448,0.7325
2025-11-03 23:25:00,Order,3,146.4,164.75,206.02,0.1068,0.0,37.73,42.67,585.8,637.1,-0.2588,0.9659,0.0,1.0,144.83,156.27,0.1003,0.8158,0.8606,0.6176,0.7027
2025-11-03 23:26:00,Order,3,148.45,176.81,228.93,0.127,0.0,41.58,50.05,584.1,625.1,-0.2588,0.9659,0.0,1.0,152.58,168.69,0.1224,0.8009,0.8661,0.6478,0.7173
2025-11-03 23:27:00,Order,3,149.85,187.71,237.49,0.1343,0.0,38.59,47.13,576.4,622.6,-0.2588,0.9659,0.0,1.0,146.02,178.15,0.141,0.8351,0.8618,0.716,0.7051
